Employee_ID,Age,Gender,Region,Industry,Job_Role,Years_of_Experience
EMP1584,26,Female,Europe,Healthcare,Software Engineer,18
EMP1585,39,Non-binary,Asia,IT,Marketing,19
EMP1586,54,Non-binary,Africa,Manufacturing,Designer,27
EMP1587,25,Prefer not to say,South America,Education,HR,8
EMP1588,40,Prefer not to say,Oceania,Manufacturing,HR,23
EMP1589,56,Non-binary,Asia,Retail,Sales,34
EMP1590,32,Female,Africa,Consulting,HR,15
EMP1591,34,Non-binary,Asia,Education,Project Manager,30
EMP1592,57,Male,Oceania,Education,Designer,14
EMP1593,54,Prefer not to say,Europe,Consulting,Software Engineer,26
EMP1594,29,Non-binary,North America,IT,HR,6
EMP1595,45,Prefer not to say,North America,Education,Data Scientist,24
EMP1596,40,Male,Oceania,IT,Project Manager,16
EMP1597,42,Non-binary,Africa,Manufacturing,Marketing,23
EMP1598,40,Prefer not to say,Africa,Finance,Marketing,14
EMP1599,46,Female,Africa,Healthcare,Sales,4
EMP1600,26,Prefer not to say,North America,IT,Project Manager,29
EMP1601,33,Female,Oceania,Finance,Sales,29
EMP1602,38,Male,North America,IT,Marketing,34
EMP1603,57,Prefer not to say,South America,Education,HR,27
EMP1604,37,Male,Asia,Healthcare,Software Engineer,20
EMP1605,37,Female,Oceania,Education,Sales,10
EMP1606,24,Prefer not to say,Asia,Finance,Marketing,18
EMP1607,39,Prefer not to say,Asia,Finance,HR,32
EMP1608,23,Female,South America,Education,Project Manager,13
EMP1609,55,Prefer not to say,Europe,Manufacturing,Designer,19
EMP1610,53,Non-binary,Africa,Manufacturing,Data Scientist,20
EMP1611,37,Male,North America,Manufacturing,Project Manager,24
EMP1612,29,Non-binary,North America,IT,HR,5
EMP1613,51,Prefer not to say,Asia,Education,Software Engineer,26
EMP1614,38,Prefer not to say,South America,Retail,HR,28
EMP1615,22,Male,Europe,Healthcare,Designer,25
EMP1616,51,Prefer not to say,South America,IT,Project Manager,29
EMP1617,32,Male,Oceania,Finance,HR,30
EMP1618,24,Male,Africa,Finance,Designer,19
EMP1619,39,Prefer not to say,Africa,Finance,HR,10
EMP1620,34,Non-binary,Europe,Healthcare,Designer,7
EMP1621,47,Male,South America,Manufacturing,Sales,11
EMP1622,44,Female,North America,Finance,Data Scientist,23
EMP1623,35,Non-binary,Asia,Finance,HR,6
EMP1624,41,Female,Asia,Healthcare,Project Manager,29
EMP1625,34,Non-binary,Africa,Retail,Project Manager,21
EMP1626,57,Male,North America,Education,Software Engineer,26
EMP1627,31,Prefer not to say,Africa,Consulting,Designer,7
EMP1628,41,Prefer not to say,South America,Healthcare,Designer,18
EMP1629,37,Male,North America,Retail,HR,13
EMP1630,38,Prefer not to say,Asia,Consulting,Data Scientist,26
EMP1631,53,Prefer not to say,Africa,Manufacturing,Project Manager,2
EMP1632,50,Male,Europe,Finance,Sales,18
EMP1633,30,Male,North America,Manufacturing,Data Scientist,7
EMP1634,50,Non-binary,North America,Retail,Marketing,1
EMP1635,55,Male,Oceania,Consulting,Software Engineer,3
EMP1636,35,Male,South America,Manufacturing,Marketing,8
EMP1637,53,Prefer not to say,South America,Manufacturing,HR,5
EMP1638,49,Prefer not to say,North America,IT,Designer,9
EMP1639,34,Male,Africa,Retail,Project Manager,30
EMP1640,44,Non-binary,Europe,Consulting,Software Engineer,20
EMP1641,58,Prefer not to say,North America,Finance,HR,31
EMP1642,28,Prefer not to say,Asia,Retail,Data Scientist,7
EMP1643,46,Female,South America,Consulting,HR,28
EMP1644,50,Female,Africa,Manufacturing,Sales,3
EMP1645,39,Male,North America,Manufacturing,Designer,33
EMP1646,37,Non-binary,Europe,Retail,Project Manager,29
EMP1647,60,Male,Africa,IT,Software Engineer,15
EMP1648,58,Male,Oceania,Finance,Software Engineer,8
EMP1649,47,Non-binary,South America,Consulting,Designer,8
EMP1650,49,Female,Asia,Retail,Data Scientist,16
EMP1651,58,Male,South America,IT,Marketing,4
EMP1652,47,Female,Oceania,IT,HR,16
EMP1653,30,Non-binary,Africa,Education,Marketing,22
EMP1654,25,Female,Asia,Consulting,Software Engineer,26
EMP1655,35,Prefer not to say,Africa,Manufacturing,HR,35
EMP1656,53,Non-binary,South America,Retail,Data Scientist,6
EMP1657,32,Female,South America,Consulting,Software Engineer,23
EMP1658,37,Male,Africa,Consulting,Designer,10
EMP1659,40,Prefer not to say,North America,IT,HR,1
EMP1660,40,Male,Europe,IT,Software Engineer,29
EMP1661,58,Female,South America,IT,Project Manager,22
EMP1662,47,Male,Oceania,Healthcare,Designer,10
EMP1663,57,Male,Oceania,IT,HR,1
EMP1664,38,Non-binary,Africa,Education,Designer,1
EMP1665,39,Female,Europe,IT,Project Manager,31
EMP1666,37,Female,South America,Finance,Designer,24
EMP1667,41,Female,South America,Retail,Software Engineer,24
EMP1668,34,Female,North America,IT,Designer,3
EMP1669,28,Prefer not to say,South America,Education,Data Scientist,23
EMP1670,30,Prefer not to say,South America,IT,Data Scientist,4
EMP1671,37,Prefer not to say,South America,Healthcare,HR,27
EMP1672,46,Non-binary,Europe,Education,Sales,35
EMP1673,38,Male,Africa,Manufacturing,Project Manager,19
EMP1674,58,Male,South America,Retail,Marketing,17
EMP1675,37,Non-binary,Asia,Manufacturing,Data Scientist,30
EMP1676,44,Non-binary,Oceania,Consulting,Data Scientist,24
EMP1677,45,Male,Africa,Healthcare,Sales,25
EMP1678,41,Non-binary,Asia,Manufacturing,Software Engineer,14
EMP1679,45,Male,Oceania,Education,Project Manager,11
EMP1680,43,Female,Asia,Consulting,Designer,27
EMP1681,37,Prefer not to say,Europe,Healthcare,Sales,28
EMP1682,35,Non-binary,South America,Manufacturing,Project Manager,7
EMP1683,37,Non-binary,Europe,Finance,Sales,11
EMP1684,52,Non-binary,Oceania,Healthcare,Software Engineer,7
EMP1685,47,Male,Asia,Retail,Software Engineer,33
EMP1686,44,Prefer not to say,Africa,Healthcare,Software Engineer,24
EMP1687,43,Female,Asia,Healthcare,Sales,24
EMP1688,41,Female,Asia,Education,Sales,26
EMP1689,60,Prefer not to say,Africa,Manufacturing,Software Engineer,8
EMP1690,51,Prefer not to say,Asia,Manufacturing,Sales,14
EMP1691,35,Female,Oceania,IT,Software Engineer,10
EMP1692,53,Non-binary,Africa,Retail,Marketing,27
EMP1693,50,Prefer not to say,Asia,IT,Software Engineer,32
EMP1694,23,Female,North America,Manufacturing,Sales,8
EMP1695,36,Female,Europe,Retail,Project Manager,12
EMP1696,57,Prefer not to say,Europe,IT,Project Manager,13
EMP1697,57,Female,Asia,Healthcare,Designer,23
EMP1698,31,Prefer not to say,Oceania,Retail,Sales,10
EMP1699,43,Non-binary,Europe,Finance,Sales,13
EMP1700,41,Non-binary,Oceania,Healthcare,Project Manager,13
EMP1701,24,Male,Asia,Retail,Data Scientist,23
EMP1702,50,Female,Asia,Manufacturing,HR,12
EMP1703,46,Male,Africa,Healthcare,Software Engineer,28
EMP1704,56,Non-binary,Asia,Manufacturing,Project Manager,3
EMP1705,34,Prefer not to say,Europe,Manufacturing,Software Engineer,6
EMP1706,47,Non-binary,Asia,Retail,Data Scientist,33
EMP1707,27,Female,Oceania,IT,Marketing,1
EMP1708,51,Non-binary,Africa,Consulting,Software Engineer,32
EMP1709,27,Prefer not to say,North America,IT,Software Engineer,3
EMP1710,45,Prefer not to say,Europe,Healthcare,Sales,18
EMP1711,54,Female,Europe,Healthcare,HR,31
EMP1712,45,Male,South America,Consulting,Software Engineer,28
EMP1713,38,Female,Asia,Manufacturing,Project Manager,10
EMP1714,33,Female,Africa,Healthcare,Software Engineer,13
EMP1715,34,Female,South America,Healthcare,Data Scientist,3
EMP1716,40,Prefer not to say,Asia,Manufacturing,Designer,28
EMP1717,54,Female,South America,Healthcare,Data Scientist,25
EMP1718,53,Non-binary,North America,Healthcare,Designer,4
EMP1719,56,Male,Africa,Healthcare,Designer,30
EMP1720,47,Male,North America,IT,HR,31
EMP1721,39,Non-binary,South America,Finance,Data Scientist,12
EMP1722,31,Female,Africa,Finance,HR,33
EMP1723,22,Female,North America,Finance,Sales,11
EMP1724,42,Male,North America,Consulting,Designer,34
EMP1725,55,Prefer not to say,Asia,Retail,Software Engineer,16
EMP1726,32,Prefer not to say,Europe,IT,Project Manager,32
EMP1727,34,Prefer not to say,Europe,Consulting,Data Scientist,31
EMP1728,29,Male,North America,Healthcare,Project Manager,5
EMP1729,59,Non-binary,Europe,IT,Software Engineer,26
EMP1730,48,Prefer not to say,Africa,Education,Project Manager,9
EMP1731,45,Male,Europe,Healthcare,Software Engineer,24
EMP1732,38,Female,Asia,Manufacturing,Software Engineer,18
EMP1733,55,Non-binary,Africa,Finance,Sales,12
EMP1734,24,Male,North America,Retail,Software Engineer,26
EMP1735,29,Male,South America,Education,Designer,4
EMP1736,42,Prefer not to say,Europe,Finance,Designer,1
EMP1737,23,Prefer not to say,Africa,Finance,HR,7
EMP1738,48,Male,North America,Finance,HR,23
EMP1739,31,Non-binary,Oceania,Healthcare,Marketing,18
EMP1740,33,Non-binary,Africa,Education,Project Manager,17
EMP1741,53,Prefer not to say,Oceania,IT,HR,23
EMP1742,52,Male,Asia,Healthcare,Project Manager,23
EMP1743,26,Non-binary,North America,Retail,Designer,26
EMP1744,25,Non-binary,Asia,Finance,Marketing,22
EMP1745,59,Prefer not to say,South America,Manufacturing,Sales,33
EMP1746,45,Female,North America,Consulting,Software Engineer,24
EMP1747,24,Non-binary,Africa,Retail,Designer,23
EMP1748,26,Non-binary,Asia,Manufacturing,Sales,4
EMP1749,36,Male,North America,Finance,HR,15
EMP1750,38,Prefer not to say,North America,IT,Sales,18
EMP1751,38,Male,Africa,Retail,Marketing,28
EMP1752,50,Non-binary,North America,Education,Project Manager,16
EMP1753,58,Non-binary,Africa,Healthcare,Software Engineer,6
EMP1754,43,Male,Africa,Healthcare,Project Manager,30
EMP1755,55,Female,Africa,Consulting,Marketing,3
EMP1756,24,Female,North America,Retail,Project Manager,23
EMP1757,57,Male,South America,Healthcare,Marketing,9
EMP1758,36,Prefer not to say,North America,Consulting,Software Engineer,9
EMP1759,34,Female,South America,Finance,HR,27
EMP1760,24,Female,Oceania,Consulting,Marketing,4
EMP1761,24,Female,Africa,Manufacturing,Project Manager,3
EMP1762,24,Prefer not to say,Asia,IT,Project Manager,21
EMP1763,57,Non-binary,Oceania,Education,Sales,3
EMP1764,39,Non-binary,Oceania,Finance,HR,4
EMP1765,40,Female,South America,Healthcare,Software Engineer,28
EMP1766,37,Male,South America,Finance,HR,27
EMP1767,23,Prefer not to say,Africa,Finance,Data Scientist,31
EMP1768,44,Non-binary,Oceania,IT,Marketing,35
EMP1769,46,Male,South America,IT,Marketing,22
EMP1770,32,Male,Oceania,Retail,Marketing,22
EMP1771,40,Prefer not to say,Europe,Manufacturing,HR,26
EMP1772,24,Non-binary,Asia,Education,Data Scientist,29
EMP1773,58,Female,South America,IT,Sales,6
EMP1774,33,Male,Asia,Retail,Data Scientist,4
EMP1775,49,Non-binary,South America,Manufacturing,Marketing,14
EMP1776,60,Prefer not to say,South America,Manufacturing,Designer,21
EMP1777,44,Male,Oceania,Education,Project Manager,30
EMP1778,44,Male,Europe,Education,Data Scientist,6
EMP1779,52,Prefer not to say,Asia,Finance,Software Engineer,20
EMP1780,39,Female,South America,Retail,Sales,32
EMP1781,23,Male,Oceania,Consulting,HR,30
EMP1782,38,Non-binary,Oceania,Education,Software Engineer,7
EMP1783,44,Female,Asia,Finance,HR,3
EMP1784,36,Non-binary,Europe,Education,HR,35
EMP1785,28,Prefer not to say,Europe,Finance,Data Scientist,9
EMP1786,28,Female,South America,Finance,HR,25
EMP1787,38,Male,Oceania,Healthcare,Sales,18
EMP1788,41,Non-binary,Asia,Healthcare,Software Engineer,11
EMP1789,25,Non-binary,Europe,Consulting,Data Scientist,15
EMP1790,37,Female,Europe,Retail,Sales,15
EMP1791,39,Female,Europe,Education,Sales,17
EMP1792,39,Prefer not to say,Europe,Manufacturing,Data Scientist,4
EMP1793,25,Female,Europe,IT,Data Scientist,8
EMP1794,56,Prefer not to say,Asia,Finance,HR,8
EMP1795,50,Non-binary,Asia,Healthcare,Sales,16
EMP1796,34,Female,Africa,Manufacturing,Project Manager,12
EMP1797,34,Non-binary,Asia,Retail,Project Manager,3
EMP1798,41,Prefer not to say,Asia,Education,HR,8
EMP1799,49,Non-binary,Asia,Consulting,Marketing,33
EMP1800,58,Male,Africa,Education,Marketing,5
EMP1801,51,Non-binary,Asia,Consulting,HR,20
EMP1802,43,Prefer not to say,North America,Manufacturing,Marketing,4
EMP1803,43,Male,Asia,Finance,Project Manager,28
EMP1804,55,Female,Europe,Education,Sales,16
EMP1805,35,Female,Africa,Manufacturing,Project Manager,14
EMP1806,52,Non-binary,Africa,Consulting,Sales,1
EMP1807,58,Male,Europe,IT,Software Engineer,21
EMP1808,22,Prefer not to say,Europe,Healthcare,Designer,1
EMP1809,48,Male,South America,Consulting,Software Engineer,33
EMP1810,47,Prefer not to say,Europe,Healthcare,Designer,26
EMP1811,47,Prefer not to say,South America,Healthcare,Sales,23
EMP1812,25,Prefer not to say,Asia,Consulting,Data Scientist,31
EMP1813,41,Male,Europe,Consulting,Sales,11
EMP1814,59,Male,Africa,Finance,Marketing,21
EMP1815,53,Male,Europe,IT,Project Manager,33
EMP1816,49,Female,Oceania,Education,Project Manager,30
EMP1817,38,Male,Europe,Healthcare,Data Scientist,30
EMP1818,35,Prefer not to say,Europe,Education,Designer,20
EMP1819,51,Female,Asia,Consulting,Designer,5
EMP1820,50,Prefer not to say,Asia,Finance,Software Engineer,18
EMP1821,22,Non-binary,South America,Healthcare,Data Scientist,11
EMP1822,49,Non-binary,South America,Retail,Software Engineer,5
EMP1823,29,Non-binary,Asia,Healthcare,Data Scientist,23
EMP1824,37,Male,North America,Education,HR,4
EMP1825,36,Female,South America,Education,Project Manager,29
EMP1826,32,Non-binary,Oceania,IT,Sales,28
EMP1827,54,Prefer not to say,Asia,IT,Designer,19
EMP1828,45,Non-binary,North America,Manufacturing,Marketing,34
EMP1829,59,Male,North America,IT,Designer,13
EMP1830,47,Female,Europe,Consulting,Sales,34
EMP1831,27,Female,Asia,Finance,Sales,23
EMP1832,25,Non-binary,Europe,Manufacturing,Marketing,17
EMP1833,29,Female,South America,Consulting,Designer,19
EMP1834,48,Prefer not to say,Europe,Healthcare,Marketing,30
EMP1835,39,Non-binary,Asia,Retail,Software Engineer,5
EMP1836,46,Female,Africa,Healthcare,Marketing,27
EMP1837,52,Prefer not to say,Africa,Healthcare,Sales,17
EMP1838,29,Non-binary,Oceania,Consulting,Designer,30
EMP1839,44,Prefer not to say,Oceania,Consulting,HR,9
EMP1840,44,Prefer not to say,Africa,Healthcare,Sales,31
EMP1841,42,Male,Europe,Manufacturing,Designer,7
EMP1842,60,Female,Europe,Consulting,Project Manager,9
EMP1843,29,Female,North America,Education,Software Engineer,28
EMP1844,53,Male,Europe,Finance,HR,18
EMP1845,27,Male,Oceania,Consulting,Sales,1
EMP1846,40,Non-binary,Asia,Manufacturing,Project Manager,35
EMP1847,26,Prefer not to say,Oceania,Consulting,Marketing,20
EMP1848,34,Male,Africa,Consulting,Project Manager,8
EMP1849,28,Non-binary,Oceania,Consulting,HR,18
EMP1850,50,Non-binary,North America,Healthcare,Marketing,21
EMP1851,51,Male,South America,Consulting,HR,7
EMP1852,57,Non-binary,North America,Finance,HR,5
EMP1853,32,Prefer not to say,Europe,Healthcare,Marketing,35
EMP1854,50,Female,Europe,Manufacturing,Software Engineer,13
EMP1855,39,Male,Oceania,Consulting,HR,1
EMP1856,32,Male,Asia,Consulting,Designer,14
EMP1857,44,Male,Asia,Retail,Data Scientist,9
EMP1858,31,Prefer not to say,North America,IT,Sales,18
EMP1859,33,Female,Africa,Education,HR,7
EMP1860,28,Female,Africa,Manufacturing,Marketing,19
EMP1861,32,Male,Oceania,Healthcare,Marketing,21
EMP1862,51,Non-binary,Africa,Manufacturing,Designer,30
EMP1863,29,Male,Africa,Education,Marketing,7
EMP1864,47,Prefer not to say,North America,Retail,Project Manager,13
EMP1865,47,Male,Europe,Consulting,Software Engineer,15
EMP1866,42,Male,North America,Finance,Sales,13
EMP1867,38,Female,Europe,Consulting,Data Scientist,4
EMP1868,35,Male,Oceania,Education,Designer,25
EMP1869,37,Non-binary,Asia,Finance,Sales,32
EMP1870,29,Male,North America,Finance,Marketing,4
EMP1871,28,Prefer not to say,South America,Finance,Software Engineer,14
EMP1872,51,Male,Europe,Manufacturing,Sales,20
EMP1873,60,Female,Oceania,Healthcare,Marketing,10
EMP1874,39,Non-binary,Oceania,IT,HR,3
EMP1875,36,Male,Europe,Healthcare,Designer,13
EMP1876,39,Female,North America,Healthcare,Project Manager,29
EMP1877,37,Male,Africa,Healthcare,HR,26
EMP1878,45,Non-binary,North America,Consulting,Sales,17
EMP1879,25,Male,South America,Healthcare,Designer,20
EMP1880,43,Prefer not to say,South America,Manufacturing,Designer,32
EMP1881,38,Non-binary,Asia,IT,Data Scientist,2
EMP1882,26,Male,Asia,Manufacturing,Marketing,7
EMP1883,50,Non-binary,Africa,Retail,Software Engineer,3
EMP1884,46,Female,North America,IT,Marketing,6
EMP1885,24,Male,Oceania,IT,Sales,23
EMP1886,56,Prefer not to say,Europe,Healthcare,Sales,18
EMP1887,44,Non-binary,Africa,Manufacturing,Data Scientist,23
EMP1888,45,Female,Africa,IT,HR,13
EMP1889,49,Prefer not to say,Oceania,Manufacturing,Software Engineer,14
EMP1890,52,Non-binary,Asia,Manufacturing,Marketing,23
EMP1891,48,Prefer not to say,Asia,Finance,Software Engineer,33
EMP1892,38,Male,Africa,IT,Marketing,6
EMP1893,57,Male,Africa,Education,Software Engineer,19
EMP1894,31,Non-binary,Africa,Healthcare,Project Manager,31
EMP1895,32,Female,North America,Manufacturing,Marketing,29
EMP1896,40,Female,Africa,IT,Marketing,25
EMP1897,56,Female,North America,Consulting,Sales,18
EMP1898,50,Prefer not to say,North America,Consulting,Software Engineer,29
EMP1899,52,Male,Asia,IT,Sales,5
EMP1900,49,Female,South America,Manufacturing,Software Engineer,25
EMP1901,27,Female,Africa,Consulting,HR,10
EMP1902,31,Non-binary,Oceania,Healthcare,Project Manager,28
EMP1903,47,Non-binary,Europe,Finance,Sales,2
EMP1904,24,Male,Oceania,Healthcare,Data Scientist,18
EMP1905,49,Female,North America,Education,HR,14
EMP1906,45,Female,South America,Retail,Marketing,20
EMP1907,53,Prefer not to say,Oceania,Manufacturing,Sales,16
EMP1908,60,Male,Europe,Healthcare,Designer,34
EMP1909,30,Female,Africa,IT,Data Scientist,34
EMP1910,47,Female,Europe,Finance,HR,8
EMP1911,45,Male,Asia,Consulting,HR,1
EMP1912,39,Female,Oceania,Healthcare,Marketing,15
EMP1913,49,Male,Asia,Manufacturing,Marketing,31
EMP1914,55,Non-binary,Oceania,Consulting,Software Engineer,13
EMP1915,59,Male,North America,Education,Software Engineer,8
EMP1916,55,Non-binary,South America,Education,HR,7
EMP1917,40,Male,South America,Healthcare,Marketing,25
EMP1918,57,Female,Asia,Finance,Software Engineer,29
EMP1919,23,Prefer not to say,Europe,Healthcare,Marketing,28
EMP1920,53,Male,Asia,Retail,Data Scientist,1
EMP1921,42,Prefer not to say,Oceania,Consulting,Designer,32
EMP1922,33,Male,South America,Manufacturing,Data Scientist,19
EMP1923,33,Male,North America,IT,Designer,27
EMP1924,30,Prefer not to say,Europe,Manufacturing,Data Scientist,9
EMP1925,51,Male,Oceania,Healthcare,HR,15
EMP1926,32,Non-binary,North America,Retail,Marketing,33
